,title,price,link
19,"Dell G Series, 13th Gen Intel Core i5-13450HX, NVIDIA RTX 3050-6GB, 16GB DDR5, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, Microsoft Office Home 2024, 2.65KG, G15-5530, Backlit Keyboard, Gaming Laptop","81,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjM0MDY5NzgzNjUzMzczOjE3NzUwNzIzMjg6c3BfYnRmOjMwMDUxMTc3OTcyODkzMjo6MDo6&url=%2FDell-G15-5530-Gaming-i5-13450HX-Processor%2Fdp%2FB0CRKX3JRT%2Fref%3Dsr_1_22_sspa%3Fcrid%3D18G82KVLYJKIC%26dib%3DeyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1775072328%26sprefix%3Dlapto%252Caps%252C455%26sr%3D8-22-spons%26aref%3Dl0vFIqWukr%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=l0vFIqWukr&sp_cr=ZAZ
20,"acer Aspire Lite 12th Gen Intel Core i5-12450H, Office 2024 + M365 Basic, 16GB RAM/512GB SSD, 39.62cm(15.6"") FHD IPS Display Win11H, Pure Silver, 1.7KG,AL15-52H, Backlit KB, Thin & Light Laptop","51,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTMxOTk1NzIxNzIzODE6MTc3NTA3MjM0MjpzcF9hdGY6MzAwMzI1OTIwOTYzNzMyOjowOjo&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsr_1_1_sspa%3Fcrid%3D18G82KVLYJKIC%26dib%3DeyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1775072341%26sprefix%3Dlapto%252Caps%252C455%26sr%3D8-1-spons%26aref%3DtoB8mIrCZ8%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=toB8mIrCZ8&sp_cr=ZAZ
21,"acer SmartChoice Aspire Lite, AMD Ryzen 5-5625U Processor, 16 GB/512 GB, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Thin and Light Laptop","42,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMTMxOTk1NzIxNzIzODE6MTc3NTA3MjM0MjpzcF9hdGY6MzAwMzUwNTU1MDUzNDMyOjowOjo&url=%2F5-5625U-Premium-Windows-AL15-41-Display%2Fdp%2FB0DG2GCTD7%2Fref%3Dsr_1_2_sspa%3Fcrid%3D18G82KVLYJKIC%26dib%3DeyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1775072341%26sprefix%3Dlapto%252Caps%252C455%26sr%3D8-2-spons%26aref%3DIBWpU4rfPA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=IBWpU4rfPA&sp_cr=ZAZ
22,"ASUS Vivobook Go 14, AMD Ryzen 5 7520U, 16GB RAM, 512GB SSD, FHD, 14"", 60Hz,42WHrs, Windows 11, M365 Basic (1Year)*,Office Home 2024, Mixed Black, 1.38 kg, E1404FA-EB774WS, Thin & Light Laptop","48,990",https://amazon.in//ASUS-Vivobook-Windows-Backlit-E1404FA-NK5542WS/dp/B0FN9FV4ZZ/ref=sr_1_3?crid=18G82KVLYJKIC&dib=eyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680&dib_tag=se&keywords=laptop&qid=1775072341&sprefix=lapto%2Caps%2C455&sr=8-3
23,"Dell G15, 13th Gen Intel Core i5-13450HX Processor, NVIDIA RTX 3050-6GB, (16GB RAM 1TB SSD) FHD 15.6""/39.62 cm, Orange Backlit Keyboard, Win 11, MS Office'24, Dark Shadow Grey, 2.65Kg Gaming Laptop","84,500",https://amazon.in//Dell-Smartchoice-G15-5530-Gaming-i5-13450HX/dp/B0CRKXDX83/ref=sr_1_4?crid=18G82KVLYJKIC&dib=eyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680&dib_tag=se&keywords=laptop&qid=1775072328&sprefix=lapto%2Caps%2C455&sr=8-4
24,"Dell G15, 13th Gen Intel Core i5-13450HX Processor, NVIDIA RTX 3050-6GB, (16GB RAM 1TB SSD) FHD 15.6""/39.62 cm, Orange Backlit Keyboard, Win 11, MS Office'24, Dark Shadow Grey, 2.65Kg Gaming Laptop","84,500",https://amazon.in//Dell-Smartchoice-G15-5530-Gaming-i5-13450HX/dp/B0CRKXDX83/ref=sr_1_4?crid=18G82KVLYJKIC&dib=eyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680&dib_tag=se&keywords=laptop&qid=1775072341&sprefix=lapto%2Caps%2C455&sr=8-4
25,"HP Elite x360 1040 G11 14"" Touchscreen Convertible 2 in 1 Notebook - WUXGA - Intel Core Ultra 7 155H - vPro Technology - 32 GB - 512 GB SSD - English Keyboard - Intel Chip - 1920 x 1200 - Windows 11 P","1,45,990",https://amazon.in//HP-Elite-Touchscreen-Convertible-Notebook/dp/B0DBRHS1ZZ/ref=sr_1_5?crid=18G82KVLYJKIC&dib=eyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680&dib_tag=se&keywords=laptop&qid=1775072341&sprefix=lapto%2Caps%2C455&sr=8-5
26,"Dell G Series, 13th Gen Intel Core i5-13450HX, NVIDIA RTX 3050-6GB, 16GB DDR5, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, Microsoft Office Home 2024, 2.65KG, G15-5530, Backlit Keyboard, Gaming Laptop","81,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTk1MDM3MzM0NTYzNzI6MTc3NTA3MjM0MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwNTExNzc5NzI4OTMyOjowOjo&url=%2FDell-G15-5530-Gaming-i5-13450HX-Processor%2Fdp%2FB0CRKX3JRT%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%253Aamzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26crid%3D18G82KVLYJKIC%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CRKX3JRT%26pd_rd_r%3D9561cc49-9937-4e2d-9cb1-7cb99571bb12%26pd_rd_w%3DFlHTp%26pd_rd_wg%3DV7wDV%26pf_rd_p%3D7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26pf_rd_r%3DY55BPHJ970S7YQFRPKN9%26qid%3D1775072341%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C455%26sr%3D1-1-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26aref%3Dl0vFIqWukr%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=l0vFIqWukr&sp_cr=ZAZ
27,"acer Aspire Lite 12th Gen Intel Core i5-12450H, Office 2024 + M365 Basic, 16GB RAM/512GB SSD, 39.62cm(15.6"") FHD IPS Display Win11H, Pure Silver, 1.7KG,AL15-52H, Backlit KB, Thin & Light Laptop","51,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTk1MDM3MzM0NTYzNzI6MTc3NTA3MjM0MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzI1OTIwOTYzNzMyOjoxOjo&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%253Aamzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26crid%3D18G82KVLYJKIC%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DDL495SX%26pd_rd_r%3D9561cc49-9937-4e2d-9cb1-7cb99571bb12%26pd_rd_w%3DFlHTp%26pd_rd_wg%3DV7wDV%26pf_rd_p%3D7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26pf_rd_r%3DY55BPHJ970S7YQFRPKN9%26qid%3D1775072341%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C455%26sr%3D1-2-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26aref%3DtoB8mIrCZ8%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=toB8mIrCZ8&sp_cr=ZAZ
28,"ASUS Vivobook 14 (2025),13th Gen, Intel Core i3-1315U, 8GB RAM, 512GB SSD, FHD, 14"", (35.5 cm) Windows 11 Home, M365 Basic(1 Year)* Office 2024,Cool Silver,1.4 Kg, X1404VA-EB321WS, Thin & Light Laptop","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTk1MDM3MzM0NTYzNzI6MTc3NTA3MjM0MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwOTAzMzIwNDQ2NjMyOjoyOjo&url=%2FASUS-Vivobook-i3-1315U-Windows-X1404VA-EB321WS%2Fdp%2FB0GBTQ6CK8%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%253Aamzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26crid%3D18G82KVLYJKIC%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0GBTQ6CK8%26pd_rd_r%3D9561cc49-9937-4e2d-9cb1-7cb99571bb12%26pd_rd_w%3DFlHTp%26pd_rd_wg%3DV7wDV%26pf_rd_p%3D7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26pf_rd_r%3DY55BPHJ970S7YQFRPKN9%26qid%3D1775072341%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C455%26sr%3D1-3-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26aref%3Dn2VdmE8d12%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=n2VdmE8d12&sp_cr=ZAZ
29,Lenovo ThinkPad E14 AI PC Intel Core Ultra 5 125U | Copilot Key | 16GB RAM | 1TB SSD | 14” WUXGA IPS 300 Nits | Win 11 + Office 2024 | Backlit | Fingerprint | 1.42 kg | 1Y Onsite | Black – 21M7S0SH00,"1,05,000",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTk1MDM3MzM0NTYzNzI6MTc3NTA3MjM0MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwOTAzMzQxNDc0MjMyOjozOjo&url=%2FLenovo-ThinkPad-Copilot-Backlit-Fingerprint%2Fdp%2FB0F1YQDTLW%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%253Aamzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26crid%3D18G82KVLYJKIC%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F1YQDTLW%26pd_rd_r%3D9561cc49-9937-4e2d-9cb1-7cb99571bb12%26pd_rd_w%3DFlHTp%26pd_rd_wg%3DV7wDV%26pf_rd_p%3D7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26pf_rd_r%3DY55BPHJ970S7YQFRPKN9%26qid%3D1775072341%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C455%26sr%3D1-4-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26aref%3DL4aXmRw9vT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=L4aXmRw9vT&sp_cr=ZAZ
30,"acer SmartChoice Aspire Lite, AMD Ryzen 5-5625U Processor, 16 GB/512 GB, Full HD, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 kg, AL15-41, Metal Body, Thin and Light Laptop","42,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTk1MDM3MzM0NTYzNzI6MTc3NTA3MjM0MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMzUwNTU1MDUzNDMyOjo0Ojo&url=%2F5-5625U-Premium-Windows-AL15-41-Display%2Fdp%2FB0DG2GCTD7%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%253Aamzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26crid%3D18G82KVLYJKIC%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DG2GCTD7%26pd_rd_r%3D9561cc49-9937-4e2d-9cb1-7cb99571bb12%26pd_rd_w%3DFlHTp%26pd_rd_wg%3DV7wDV%26pf_rd_p%3D7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26pf_rd_r%3DY55BPHJ970S7YQFRPKN9%26qid%3D1775072341%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C455%26sr%3D1-5-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26aref%3DIBWpU4rfPA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=IBWpU4rfPA&sp_cr=ZAZ
31,"HP 15, 13th Gen Intel Core i3-1315U, (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, FHD,15.6''/39.6cm, Win11,M365 Basic(1yr),Office24, Silver,1.59kg, fd0572TU, FHD Camera w/Shutter, Backlit Laptop","44,990",https://amazon.in//HP-i3-1315U-Anti-Glare-Micro-Edge-fd0572TU/dp/B0F4R6GXWJ/ref=sr_1_6?crid=18G82KVLYJKIC&dib=eyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680&dib_tag=se&keywords=laptop&qid=1775072341&sprefix=lapto%2Caps%2C455&sr=8-6
32,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty","37,999",https://amazon.in//Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_7?crid=18G82KVLYJKIC&dib=eyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680&dib_tag=se&keywords=laptop&qid=1775072341&sprefix=lapto%2Caps%2C455&sr=8-7
33,"HP Smartchoice Victus, AMD Ryzen 7 7445HS, 6GB RTX 3050, 16GB DDR5(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, 15.6''/39.6cm, Win 11, M365* Office24, Blue, 2.29kg, fb3134AX/3120ax, Gaming Laptop","76,490",https://amazon.in//HP-Smartchoice-Upgradeable-Office24-fb3134AX/dp/B0FDKPXD95/ref=sr_1_8?crid=18G82KVLYJKIC&dib=eyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680&dib_tag=se&keywords=laptop&qid=1775072341&sprefix=lapto%2Caps%2C455&sr=8-8
34,"HP Elite x360 1040 G11 14"" Touchscreen Convertible 2 in 1 Notebook - WUXGA - Intel Core Ultra 7 155H - vPro Technology - 32 GB - 512 GB SSD - English Keyboard - Intel Chip - 1920 x 1200 - Windows 11 P","1,45,990",https://amazon.in//HP-Elite-Touchscreen-Convertible-Notebook/dp/B0DBRHS1ZZ/ref=sr_1_5?crid=18G82KVLYJKIC&dib=eyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680&dib_tag=se&keywords=laptop&qid=1775072328&sprefix=lapto%2Caps%2C455&sr=8-5
35,"HP i5 Laptop, Intel 10-Core i5-1335U with Lifetime Microsoft Office, 16GB RAM 512GB SSD, Windows 11, Fast WiFi 6E, Numeric Keypad, Long Battery Life, Ethernet Port, Laptop for Business&Student","61,999",https://amazon.in//HP-i5-1335U-Lifetime-Microsoft-Ethernet/dp/B0G3WWMTZT/ref=sr_1_9?crid=18G82KVLYJKIC&dib=eyJ2IjoiMSJ9.G3utn5vOpIuP54jcmOlxChQyg_uVeLFS7kcLD7-4RL5tY1BMv4rz1-qBiKz9QND4VPEDrtd_CLGI8PFhkuPp3c7DUiIqlyCYdjioDpblgVCP8Mt3XlZC9lowWvFT96f6FcPbvB8hZRlgtdSZPVvnv9PDF6sMDe_5wKhb0nQXNUiTCke5Whh-6vQYT9yQi7NKhKIeKQtM9nu1hvuQbA7MYkuuKfMcheEyTglObzeQ0fM.LDjsxGyp-wgoUB7cBUEn17pKLDMU3zUW-Bkp7uJ0680&dib_tag=se&keywords=laptop&qid=1775072341&sprefix=lapto%2Caps%2C455&sr=8-9
